code,gndr,niveau_sekI,parental_edu,grade7,grade8,grade9,t4_2014,t4_2015,t5_2016,t6_2017,t7_2018
071ZH13,2,2,1,2,1,1,5,5,99,99,99
071ZH15,1,.m,,99,1,1,5,5,99,99,99
072LU01,2,2,0,2,1,1,99,99,99,99,99
072LU02,1,1,1,1,1,1,99,99,99,99,99
072LU03,2,1,1,1,1,1,99,99,5,5,99
072LU04,1,1,0,1,1,1,5,5,99,99,99
072LU05,2,1,0,1,1,1,5,5,5,8,8
072LU06,1,1,0,1,1,1,7,5,99,8,99
072LU07,2,1,1,1,1,1,99,99,99,99,99
072LU08,2,1,,1,1,1,99,99,99,99,99
072LU09,1,1,0,1,1,99,99,99,99,99,99
072LU10,1,1,0,1,1,1,5,5,5,99,99
072LU11,1,1,1,1,1,1,99,99,99,99,99
072LU12,2,1,1,1,1,1,99,99,99,99,99
072LU13,2,1,0,1,1,1,99,99,99,99,99
072LU14,1,1,,1,1,1,5,5,99,99,99
072LU15,1,1,,1,1,1,99,99,5,8,8
081AG01,,1,,1,1,99,99,99,99,99,99
081AG02,1,1,0,1,1,99,99,99,5,8,99
081AG03,2,1,0,1,1,2,5,5,5,5,5
081AG04,2,1,1,1,1,99,99,99,5,5,5
081AG05,2,1,,1,1,99,99,99,99,99,99
081AG06,1,.m,,99,99,1,99,99,99,99,99
081BE01,1,2,0,2,2,2,5,5,5,5,8
081BE02,1,2,1,2,2,2,5,5,5,5,8
081BE03,1,2,0,2,2,2,5,5,5,5,9
081BE04,2,2,0,2,2,2,99,99,5,9,9
081BE05,1,2,1,2,2,2,5,5,99,99,8
081BE06,2,2,0,2,2,2,5,5,5,8,8
081BE07,1,2,0,2,2,3,6,6,6,11,11
081BE08,2,2,0,2,2,2,5,5,5,99,8
081BE09,1,2,0,2,2,3,99,99,6,98,7
081BE10,2,2,0,2,2,2,5,5,5,8,8
081BE11,1,2,1,2,2,2,5,5,5,5,9
081BE12,2,2,0,2,2,3,6,6,6,98,11
081BE13,1,2,0,2,2,2,99,99,5,5,99
081BE14,1,2,1,2,2,2,5,5,5,8,8
081BE15,2,2,,2,2,2,6,6,6,6,7
081BE16,2,2,0,2,2,2,5,5,5,8,8
081BE17,2,2,0,2,2,99,99,99,99,99,99
081BE18,2,2,0,2,2,2,5,98,7,5,5
081BE19,2,2,0,2,2,3,99,99,6,11,11
081BE20,2,2,0,2,2,2,5,5,5,9,9
081BE21,1,2,0,2,2,2,5,5,99,99,99
081BE22,2,2,0,2,2,2,6,6,6,5,9
081BE23,2,2,0,2,2,2,5,5,5,5,8
081BE24,1,2,1,2,2,2,5,5,5,5,8
081BE25,1,2,0,2,2,2,5,5,5,8,99
081LU01,1,2,0,3,3,3,6,6,6,7,11
081LU02,1,2,0,3,3,3,6,6,6,7,11
081LU03,1,2,0,3,3,3,5,5,5,5,7
081LU04,2,2,0,3,3,3,6,6,6,7,11
081LU05,2,2,0,3,3,3,99,99,99,99,99
081LU06,2,2,0,3,3,3,6,6,6,98,11
081LU07,2,2,0,3,3,3,6,6,6,98,11
081LU08,1,2,0,3,3,3,99,99,8,7,11
081LU09,2,2,0,3,3,3,99,99,99,99,99
081LU10,1,2,0,3,3,3,6,6,6,7,7
081LU11,2,2,1,3,3,3,99,99,99,99,99
081LU12,1,2,0,3,3,3,6,6,6,8,11
081LU13,2,2,0,3,3,3,6,6,6,8,11
081LU14,1,2,0,3,3,3,6,6,6,7,11
081LU15,2,2,0,3,3,3,6,6,6,8,11
081LU16,1,2,0,3,3,3,6,6,6,10,10
081LU17,1,2,0,3,3,3,6,6,6,7,11
081LU18,1,2,,3,3,3,99,99,6,99,11
081LU19,1,2,0,3,3,3,99,99,99,99,99
081LU20,1,2,,3,3,3,6,6,6,7,7
081LU21,2,2,0,3,3,3,99,99,99,99,99
081LU22,1,2,1,3,3,3,6,6,6,6,8
081SG01,2,2,0,2,2,2,99,99,99,99,99
081SG02,2,2,0,2,2,2,5,5,5,8,99
081SG03,1,2,0,2,2,99,99,99,99,99,99
081SG04,1,2,0,2,2,2,99,99,99,99,99
081SG05,2,2,0,2,2,2,99,99,5,8,8
081SG06,2,2,0,2,2,2,99,99,99,99,99
081SG07,1,2,0,2,2,2,99,99,99,99,99
081SG08,1,2,0,2,2,2,99,99,99,99,99
081SG09,1,2,0,2,2,2,5,5,5,5,99
081SG10,2,2,0,2,2,99,99,99,99,99,99
081SG11,2,2,0,2,2,2,99,99,99,9,6
081SG12,2,2,0,2,2,2,5,5,5,5,11
081SG13,2,2,,2,2,2,99,99,99,99,99
081SG14,1,2,0,2,2,2,99,99,99,99,99
081SG15,1,2,0,2,2,2,99,99,99,99,99
081SG16,2,2,0,2,2,2,99,99,99,99,99
081TG01,1,2,0,2,2,2,99,99,99,99,99
081TG02,1,2,0,2,2,2,5,5,5,5,8
081TG03,1,2,,2,2,2,99,99,5,5,5
081TG04,1,2,0,2,2,2,5,5,5,8,7
081TG05,1,2,0,2,2,2,99,99,99,99,99
081TG06,2,2,1,2,2,2,7,5,5,5,8
081TG07,,2,,2,2,99,99,99,99,99,99
081TG08,2,2,0,2,2,2,5,5,5,8,8
081TG09,2,2,1,2,2,2,99,99,99,99,99
081TG10,1,2,1,2,2,2,5,5,5,5,7
081TG11,2,2,0,2,2,99,99,99,6,6,11
081TG12,1,2,0,2,2,2,99,99,99,99,99
081TG13,2,2,0,2,2,2,99,99,99,99,99
081TG14,1,2,0,2,2,2,99,99,99,99,99
081TG15,2,2,0,2,2,3,6,6,6,9,9
081TG16,2,2,0,2,2,2,6,6,6,6,8
081TG17,2,2,0,2,2,99,99,99,6,99,99
081TG18,2,2,0,2,2,2,99,99,99,6,99
081TG19,1,2,0,2,2,99,99,99,99,99,99
081TG20,2,1,0,1,1,1,99,99,99,99,99
081TG21,1,.m,,99,99,2,99,99,99,99,99
081ZH01,2,1,,1,1,1,7,5,5,99,99
081ZH02,1,1,0,1,1,1,7,5,5,9,9
081ZH03,1,1,,1,1,1,99,99,99,99,99
081ZH04,1,1,,1,1,1,99,99,99,99,99
081ZH05,1,1,1,1,1,1,5,5,98,99,9
081ZH06,1,1,,1,1,1,7,5,99,99,99
081ZH07,1,1,,1,1,1,99,99,99,99,99
081ZH08,1,1,0,1,1,1,99,99,99,99,99
081ZH09,1,1,1,1,1,1,5,98,7,6,6
081ZH10,1,1,1,1,1,1,99,99,99,99,99
081ZH11,1,1,1,1,1,1,99,99,99,99,99
081ZH12,1,1,1,1,1,1,7,5,99,8,8
081ZH13,1,1,1,1,1,1,99,99,99,99,99
081ZH14,1,1,1,1,1,1,5,5,5,5,8
082AG01,2,2,0,2,2,2,99,99,5,5,8
082AG02,1,1,0,1,2,2,99,99,5,5,5
082AG03,1,2,1,2,2,2,99,99,99,99,99
082AG04,1,2,,2,2,2,99,99,99,99,99
082AG05,1,2,0,2,2,2,99,99,99,99,99
082AG06,1,2,0,2,2,2,99,99,99,99,99
082AG07,2,2,0,2,2,2,99,99,5,8,99
082AG08,2,2,,2,2,2,99,99,5,99,99
082AG09,1,2,,2,2,2,99,99,99,99,99
082AG10,1,2,0,2,2,2,99,99,99,99,99
082AG11,1,2,0,2,2,2,99,99,99,99,99
082AG12,1,2,0,2,2,2,99,99,6,6,99
082AG13,2,2,,2,2,99,99,99,99,99,99
082AG14,1,2,0,2,2,2,99,99,99,99,99
082AG15,2,2,1,2,2,2,99,99,99,99,99
082AG16,2,2,0,2,2,2,99,99,5,5,6
082AG17,1,2,,2,2,2,99,99,99,99,99
082AG18,2,2,1,2,2,2,99,99,99,5,99
082AG19,2,.m,,99,99,2,99,99,99,99,99
082AG20,2,.m,,99,99,2,99,99,99,99,99
082AG21,2,.m,,99,99,2,99,99,99,99,99
082SG01,2,1,0,1,1,1,7,5,5,5,5
082SG02,2,1,0,1,1,1,5,5,5,99,99
082SG03,1,1,0,1,1,1,5,5,5,5,8
082SG04,2,1,,1,1,1,7,5,5,5,8
082SG05,2,1,0,1,1,1,7,5,99,5,8
082SG06,1,1,0,1,1,1,99,99,99,99,99
082SG07,1,1,1,1,1,1,5,5,99,8,8
082SG08,1,1,0,1,1,1,99,99,5,8,99
082SG09,2,1,0,1,1,1,99,99,5,99,99
082SG10,2,1,0,1,1,1,99,99,99,99,99
082SG11,1,1,0,1,1,1,99,99,99,99,99
082TG01,2,1,1,1,1,1,99,99,5,10,7
082TG02,1,1,0,1,1,1,99,99,99,99,99
082TG03,1,1,1,1,1,1,99,99,99,99,99
082TG04,1,1,,1,1,1,99,99,99,8,8
082TG05,2,1,0,1,1,1,99,99,5,8,8
082TG06,2,1,0,1,1,1,7,5,5,5,10
082TG07,1,1,0,1,1,99,99,99,99,99,99
082TG08,1,1,1,1,1,1,99,99,99,99,99
082TG09,1,1,0,1,1,1,99,99,99,99,99
082TG10,1,1,0,1,1,1,5,98,8,99,99
082TG11,1,1,0,1,1,1,99,99,99,99,99
082TG12,1,1,0,1,1,1,99,99,99,99,99
082TG13,2,1,,1,1,1,99,99,99,99,99
082TG14,1,2,,2,1,1,99,99,99,99,99
082TG15,1,1,1,1,1,1,99,99,99,99,99
082TG16,2,1,,1,1,1,99,99,99,99,99
082TG17,2,1,1,1,1,1,99,99,99,99,99
091AG01,1,2,0,2,2,2,5,5,5,8,8
091AG02,1,2,0,2,2,99,99,99,99,99,99
091AG03,1,2,0,2,2,2,5,5,5,5,8
091AG04,1,2,1,2,2,2,5,5,5,98,8
091AG05,1,2,1,2,2,2,5,5,5,5,5
091AG06,1,2,0,2,2,2,5,5,99,5,8
091AG07,1,2,0,2,2,3,99,99,99,99,99
091AG08,1,2,1,2,2,2,99,99,99,99,99
091AG09,1,2,0,2,2,99,99,99,99,99,99
091AG10,1,1,1,1,2,2,5,5,99,8,8
091AG11,2,2,0,2,2,2,5,5,99,8,99
091AG12,2,1,0,1,2,2,5,5,5,5,7
091AG13,2,2,1,2,2,2,7,5,5,99,8
091AG14,2,2,,2,2,2,7,5,5,5,9
091AG15,2,2,0,2,2,2,7,5,5,5,7
091AG16,2,2,0,2,2,3,99,99,99,99,99
091AG17,2,2,1,2,2,2,5,5,5,99,99
091AG18,2,2,1,2,2,2,99,99,5,8,8
091AG19,2,2,0,2,2,3,99,99,6,6,6
091BE01,2,2,1,2,2,2,7,5,5,5,5
091BE02,1,2,0,2,2,99,99,99,99,99,99
091BE03,2,2,0,2,2,2,6,6,6,6,6
091BE04,2,2,0,2,2,2,99,99,99,99,99
091BE05,2,2,,2,2,2,5,5,5,8,8
091BE06,2,2,0,2,2,3,5,5,5,5,8
091BE07,2,2,,2,2,2,5,5,5,9,5
091BE08,2,2,,2,2,2,99,99,99,99,99
091BE09,2,2,0,2,2,3,6,6,6,11,11
091BE10,2,2,0,2,2,99,99,99,99,99,99
091BE11,1,2,0,2,2,99,99,99,5,5,9
091BE12,2,2,0,2,2,3,6,6,6,11,11
091BE13,2,2,0,2,2,2,7,7,5,5,5
091BE14,,2,,2,2,99,99,99,99,99,99
091BE15,1,2,,2,2,2,99,99,5,5,8
091SG01,1,2,,2,2,2,5,5,99,99,99
091SG02,1,2,0,2,2,2,5,5,5,99,8
091SG03,1,2,0,2,2,2,5,5,5,5,7
091SG04,2,2,0,2,2,2,99,99,99,99,99
091SG05,2,2,1,2,2,2,5,5,5,5,8
091SG06,1,2,0,2,2,2,6,6,6,6,7
091SG07,1,2,0,2,2,99,99,99,99,99,99
091SG08,2,2,,2,2,2,5,5,5,7,9
091SG09,2,2,1,2,2,3,99,99,6,11,11
091SG10,1,2,0,2,2,2,5,5,5,5,7
091SG11,1,2,0,2,2,2,5,5,5,5,8
091SG12,2,2,0,2,2,2,5,5,5,7,9
091SG13,2,2,0,2,2,2,6,6,6,6,7
091SG14,1,2,0,2,2,99,99,99,99,99,99
091SG15,1,2,1,2,2,2,5,5,5,9,7
091SG16,2,2,0,2,2,3,6,6,6,99,11
091SG17,2,2,0,2,2,2,5,5,5,8,8
091SG18,1,2,0,2,2,2,5,5,99,5,99
091SG19,1,2,0,2,2,2,99,99,99,99,99
091SG20,2,2,0,2,2,3,99,99,99,99,99
091SG21,2,2,0,2,2,3,99,99,6,11,11
091SG22,2,.m,,99,99,2,99,99,5,8,8
091SG23,2,.m,,99,99,2,6,6,6,8,11
091SG24,2,.m,,99,99,2,99,99,99,99,99
091SG25,2,.m,,99,99,2,99,99,99,99,99
091TG01,1,1,0,1,1,1,99,99,99,99,99
091TG02,2,1,,1,1,1,99,99,99,99,99
091TG03,1,1,1,1,1,99,99,99,99,99,99
091TG04,2,1,1,1,1,1,99,99,99,99,99
091TG05,1,1,,1,1,1,5,5,5,5,7
091TG06,1,1,0,1,1,1,5,5,5,5,8
091TG07,1,1,0,1,1,1,5,5,99,10,7
091TG08,1,1,,1,1,1,99,99,98,99,99
091TG09,2,1,,1,1,1,5,5,99,99,99
091TG10,1,1,0,1,1,1,99,99,99,99,99
091TG11,2,1,,1,1,1,99,99,5,99,99
091TG12,2,1,0,1,1,1,5,5,5,99,99
091TG13,2,1,0,1,1,1,5,5,5,8,7
091TG14,2,1,,1,1,99,99,99,99,99,99
091TG15,1,1,,1,1,1,5,7,7,99,6
091TG16,1,.m,,99,1,1,5,5,7,5,5
091ZH01,1,2,0,2,2,2,5,5,5,5,8
091ZH02,1,2,1,2,2,2,5,5,5,5,7
091ZH03,1,2,,2,2,2,5,5,99,99,99
091ZH04,1,2,1,2,2,2,5,5,5,99,8
091ZH05,1,2,1,2,2,2,5,5,5,5,8
091ZH06,1,2,1,2,2,2,99,99,99,99,99
091ZH07,1,2,1,2,2,2,99,99,99,99,99
091ZH08,1,2,0,2,2,2,5,5,5,8,7
091ZH09,1,2,0,2,2,2,5,5,5,8,8
091ZH10,1,2,1,2,2,2,5,5,5,8,8
091ZH11,2,2,0,2,2,2,99,99,99,99,99
091ZH12,2,2,0,2,2,2,99,99,99,99,99
091ZH13,2,2,,2,2,2,6,6,6,6,99
091ZH14,2,2,0,2,2,2,99,99,99,99,99
091ZH15,2,2,0,2,2,2,99,99,99,99,99
091ZH16,2,2,,2,2,2,7,5,5,99,8
091ZH17,2,2,1,2,2,2,5,5,99,99,8
091ZH18,2,2,0,2,2,2,6,6,98,10,10
091ZH19,2,2,,2,2,2,5,6,99,99,99
091ZH20,2,2,,2,2,2,99,99,99,99,99
091ZH21,2,2,0,2,2,2,5,5,5,5,9
091ZH22,2,2,1,2,2,2,99,99,99,99,99
091ZH23,2,.m,,99,99,2,99,99,99,99,99
092ZH01,2,1,,1,1,1,99,99,99,99,99
092ZH02,1,2,0,2,1,1,7,5,5,5,8
092ZH03,1,1,,1,1,1,99,99,99,99,99
092ZH04,1,1,0,1,1,1,99,99,99,99,99
092ZH05,2,1,1,1,1,1,99,99,99,99,99
092ZH06,1,1,,1,1,1,99,99,99,99,99
092ZH07,2,1,0,1,1,1,99,99,5,99,99
092ZH08,1,1,0,1,1,1,5,5,5,99,99
092ZH09,2,1,0,1,1,1,99,99,99,99,99
092ZH10,1,1,0,1,1,1,5,5,5,8,8
092ZH11,2,1,,1,1,1,99,99,99,99,99
092ZH12,1,1,1,1,1,1,99,99,99,99,99
092ZH13,1,1,,1,1,1,99,99,99,99,99
092ZH14,1,2,,2,1,1,99,99,99,99,99
092ZH15,2,1,1,1,1,1,99,99,99,99,99
092ZH16,2,.m,,99,99,1,99,99,99,99,99
092ZH17,1,.m,,99,99,1,5,5,8,8,8
101AG01,2,1,0,1,1,1,99,99,99,99,99
101AG02,1,1,1,1,1,1,5,5,5,99,99
101AG03,1,1,1,1,1,1,99,99,6,8,99
101AG04,1,1,0,1,1,1,99,99,5,99,99
101AG05,1,1,1,1,1,1,5,5,99,99,8
101AG06,1,1,1,1,1,1,5,5,5,8,99
101AG07,2,1,1,1,1,1,7,5,99,5,99
101AG08,2,1,1,1,1,99,99,99,99,99,99
101AG10,2,1,0,1,1,99,99,99,99,99,99
101AG11,1,1,,1,1,1,5,5,99,8,99
101AG12,1,1,1,1,1,1,99,99,99,99,99
101AG13,1,.m,,99,99,1,99,99,99,99,99
101AG14,1,.m,,99,99,1,99,99,99,99,99
101AG15,1,.m,,99,99,1,99,99,5,8,99
101AG16,2,.m,,99,99,1,99,99,99,99,99
101BE01,2,1,1,1,1,1,99,99,99,5,99
101BE02,1,1,1,1,1,1,5,5,99,99,5
101BE03,2,1,1,1,1,1,5,5,99,99,99
101BE04,1,1,0,1,1,1,5,5,5,99,99
101BE05,1,1,1,1,1,1,5,5,99,99,99
101BE06,2,1,1,1,1,1,5,5,5,7,5
101BE07,2,1,0,1,1,1,5,5,5,5,8
101BE08,2,1,1,1,1,1,5,5,5,8,7
101BE09,2,1,0,1,1,1,99,99,99,99,99
101BE10,1,1,1,1,1,1,99,99,7,99,99
101BE11,1,1,1,1,1,1,99,99,99,99,99
101BE12,2,1,0,1,1,1,7,5,5,99,99
101BE13,1,1,1,1,1,1,99,99,99,99,99
101BE14,1,1,,1,1,1,99,99,99,99,99
101BE15,2,1,1,1,1,1,7,5,5,99,99
101BE16,1,1,1,1,1,1,99,99,99,5,5
101BE17,2,1,1,1,1,99,99,99,5,99,99
101BE18,1,1,1,1,1,1,99,99,99,99,99
101BE19,1,1,1,1,1,1,99,99,99,99,99
101BE20,2,1,0,1,1,1,99,99,99,99,99
101LU01,1,2,,2,2,2,99,99,99,99,99
101LU02,1,2,0,2,2,3,6,6,6,7,7
101LU03,1,2,0,2,2,2,5,5,5,5,98
101LU04,1,2,,2,2,2,99,99,99,99,99
101LU05,1,2,0,2,2,2,5,5,5,5,8
101LU06,1,2,0,2,2,2,5,5,5,9,8
101LU07,1,2,,2,2,3,6,6,6,6,7
101LU08,1,2,1,2,2,2,6,6,6,6,7
101LU09,1,2,0,2,2,2,5,7,5,99,5
101LU10,1,2,1,2,2,2,99,99,99,99,99
101LU11,1,2,0,2,2,2,99,99,5,8,99
101LU12,1,2,0,2,2,2,5,5,99,5,8
101LU13,1,2,1,2,2,2,5,5,5,5,5
101LU14,1,2,1,2,2,2,5,5,99,8,8
101LU15,1,2,0,2,2,2,99,99,5,9,7
101LU16,1,2,,2,2,2,6,6,6,6,8
101LU17,2,2,0,2,2,3,99,99,6,6,11
101LU18,2,2,,2,2,2,6,6,6,6,7
101LU19,2,2,0,2,2,2,99,99,99,99,99
101LU20,2,2,0,2,2,2,5,5,5,9,9
101LU21,2,2,1,2,2,2,99,99,99,99,99
101LU22,2,2,0,2,2,3,6,6,6,7,11
101SG01,1,2,0,2,2,99,99,99,99,99,99
101SG02,2,2,1,2,2,2,99,99,99,99,99
101SG03,1,2,0,2,2,99,99,99,6,6,8
101SG04,2,2,0,2,2,2,5,5,5,8,8
101SG05,2,2,1,2,2,2,5,5,5,8,8
101SG06,1,2,,2,2,2,5,5,99,5,8
101SG07,1,2,1,2,2,2,99,99,99,99,99
101SG08,1,2,1,2,2,2,5,5,5,8,8
101SG09,1,2,1,2,2,2,99,99,99,99,99
101SG10,2,2,0,2,2,2,6,6,6,99,8
101SG11,2,2,0,2,2,2,5,5,5,8,8
101SG12,2,2,,2,2,2,5,6,99,99,99
101SG13,1,2,0,2,2,2,5,5,5,5,7
101SG14,2,2,0,2,2,2,7,5,5,5,8
101SG15,2,2,1,2,2,2,99,99,5,8,8
101SG16,1,2,0,2,2,2,5,5,5,5,8
101SG17,2,2,,2,2,2,98,98,99,99,99
101SG18,2,2,1,2,2,2,5,5,99,99,99
101SG19,2,2,1,2,2,2,99,99,5,99,99
101SG20,1,2,1,2,2,2,5,5,5,8,8
101TG01,2,2,1,2,2,99,99,99,99,99,99
101TG02,2,2,0,2,2,2,6,6,6,6,6
101TG03,1,2,1,2,2,3,6,6,6,7,8
101TG04,1,2,1,2,2,99,99,99,99,99,99
101TG05,1,2,0,2,2,2,99,99,5,8,8
101TG06,2,2,0,2,2,2,6,6,6,6,11
101TG07,2,2,0,2,2,2,99,99,5,5,8
101TG08,1,2,0,2,2,3,6,6,6,8,11
101TG09,1,2,1,2,2,2,5,5,99,5,8
101TG10,2,2,0,2,2,2,5,5,5,5,8
101TG11,2,2,1,2,2,99,99,99,99,99,99
101TG12,2,2,0,2,2,99,99,99,5,7,8
101TG13,2,2,0,2,2,4,6,6,6,98,11
101TG14,1,2,0,2,2,2,99,99,5,5,9
101TG15,2,2,0,2,2,3,6,6,99,99,99
101TG16,2,2,0,2,2,99,99,99,99,99,99
101TG17,1,2,0,2,2,3,6,6,6,7,11
101TG18,1,2,0,2,2,2,6,6,6,6,11
101TG19,2,2,1,2,2,2,99,99,99,99,99
101TG20,1,2,0,2,2,2,5,5,5,5,8
101ZH01,,1,,1,1,99,99,99,99,99,99
101ZH02,1,1,1,1,1,99,99,99,99,99,99
101ZH03,1,1,1,1,1,99,99,99,99,99,99
101ZH04,1,1,,1,1,99,99,99,99,99,99
101ZH05,2,1,0,1,1,99,99,99,99,99,99
101ZH06,2,1,1,1,1,99,99,99,99,99,99
101ZH07,2,1,1,1,1,99,99,99,99,99,99
101ZH08,2,1,,1,1,99,99,99,99,99,99
101ZH09,1,1,0,1,1,99,99,99,99,99,99
101ZH10,1,1,,1,1,99,99,99,99,99,99
101ZH11,2,1,,1,1,99,99,99,99,99,99
101ZH12,2,1,1,1,1,99,99,99,99,99,99
101ZH13,1,1,0,1,1,99,99,99,8,10,5
101ZH14,1,1,1,1,1,1,99,99,99,99,99
101ZH15,1,1,1,1,1,99,99,99,99,99,99
101ZH16,,1,,1,1,99,99,99,99,99,99
101ZH17,,1,,1,1,99,99,99,99,99,99
101ZH18,2,1,,1,1,99,99,99,99,99,99
111AG01,1,2,0,3,3,3,6,6,6,6,11
111AG02,2,2,0,3,3,3,99,99,99,99,99
111AG03,2,2,1,3,3,3,6,6,6,6,8
111AG04,2,2,1,3,3,3,6,6,6,98,11
111AG05,1,2,0,3,3,3,5,5,5,8,8
111AG06,2,2,0,3,3,3,6,6,6,98,11
111AG07,1,2,0,3,3,3,5,5,5,5,7
111AG08,1,2,0,3,3,3,6,6,6,6,6
111AG09,2,2,0,3,3,3,6,6,6,98,7
111AG10,2,2,0,3,3,3,5,5,5,99,99
111AG11,2,2,0,3,3,3,5,5,5,8,8
111AG12,2,2,0,3,3,3,6,6,6,99,99
111AG13,2,2,0,3,3,3,99,99,6,6,7
111AG14,2,2,0,3,3,3,6,6,6,6,11
111AG15,2,2,0,3,3,3,6,6,6,6,11
111AG16,2,2,0,3,3,3,6,7,6,6,8
111AG17,2,2,1,3,3,3,99,99,5,5,8
111AG18,1,2,,3,3,3,6,6,6,6,11
111AG19,2,2,0,3,3,3,6,6,5,99,99
111AG20,1,2,0,3,3,3,6,6,6,6,8
111AG21,1,2,0,3,3,3,7,5,5,5,5
111AG22,2,2,1,3,3,3,6,6,6,6,7
111AG23,1,2,,3,3,3,5,5,5,5,7
111AG24,1,2,0,3,3,3,6,6,6,6,6
111AG25,2,2,0,3,3,3,6,5,5,99,8
111AG26,2,.m,,99,2,3,6,5,5,5,8
111BE01,2,2,1,2,2,2,5,5,5,8,8
111BE02,2,2,0,2,2,2,99,99,99,99,99
111BE03,2,2,1,2,2,2,5,5,99,99,99
111BE04,2,2,0,2,2,2,5,5,99,9,99
111BE05,2,2,,2,2,2,5,5,5,8,8
111BE06,1,2,0,2,2,3,6,6,6,7,8
111BE07,1,2,,2,2,2,5,5,99,99,8
111BE08,1,2,0,2,2,2,5,5,5,99,7
111BE09,1,2,1,2,2,2,7,5,5,5,99
111BE10,1,2,0,2,2,2,5,5,5,9,7
111BE11,2,2,,2,2,2,6,6,6,6,6
111BE12,1,2,0,2,2,2,99,99,99,99,99
111BE13,1,2,0,2,2,2,7,5,5,5,9
111BE14,2,2,0,2,2,2,99,99,99,99,99
111BE15,2,2,0,2,2,2,5,5,5,8,8
111BE16,2,2,0,2,2,2,7,5,5,5,8
111BE17,1,2,0,2,2,2,5,5,5,8,8
111BE18,1,2,0,2,2,2,99,99,99,99,99
111BE19,1,.m,,99,2,2,6,6,6,6,99
111LU01,1,2,0,2,2,2,5,5,5,5,8
111LU02,2,2,0,2,2,2,5,5,5,9,8
111LU03,2,2,0,2,2,2,99,99,99,99,99
111LU04,2,2,1,2,2,2,99,99,99,99,99
111LU05,2,2,0,2,2,2,99,99,99,99,99
111LU06,2,2,0,2,2,2,5,5,5,8,8
111LU07,1,2,1,2,2,2,5,5,5,5,7
111LU08,2,2,0,2,2,2,7,7,7,5,5
111LU09,2,2,0,2,2,2,99,99,99,99,99
111LU10,1,2,1,2,2,2,99,99,99,5,5
111LU11,2,2,0,2,2,3,99,99,99,99,99
111LU12,1,2,0,2,2,2,99,99,99,99,99
111LU13,2,2,0,2,2,2,5,5,5,5,8
111LU14,1,2,0,2,2,2,5,5,5,8,5
111LU15,1,2,0,2,2,2,5,5,5,9,9
111LU16,1,2,,2,2,2,5,5,5,99,8
111LU17,2,.m,,99,1,2,7,5,5,5,5
111SG01,1,2,,2,2,99,99,99,99,99,99
111SG02,1,2,0,2,2,2,99,99,99,99,99
111SG03,1,2,1,2,2,2,7,5,5,5,99
111SG04,1,2,0,2,2,2,5,5,5,5,8
111SG05,1,2,0,2,2,2,5,5,5,5,8
111SG06,1,2,0,2,2,2,6,6,6,6,7
111SG07,1,2,1,2,2,2,7,5,5,99,99
111SG08,1,2,0,2,2,2,99,99,99,99,99
111SG09,2,2,0,2,2,2,6,6,99,99,99
111SG10,2,2,,2,2,2,99,99,99,99,99
111SG11,2,2,0,2,2,2,5,5,5,9,9
111SG12,2,2,0,2,2,3,99,99,99,99,99
111SG13,2,2,0,2,2,2,6,98,6,6,6
111SG14,2,2,0,2,2,3,99,99,99,99,99
111SG15,2,2,0,2,2,2,6,6,6,6,7
111SG16,2,2,0,2,2,2,6,6,6,8,7
111SG17,2,2,0,2,2,2,6,6,99,99,99
111SG18,2,2,1,2,2,2,7,5,99,99,99
111SG19,2,2,0,2,2,2,5,5,5,8,8
111SG20,2,2,1,2,2,2,7,6,7,10,8
111SG21,2,2,0,2,2,2,6,6,6,6,7
111SG22,2,.m,,99,2,2,6,6,6,99,99
111TG01,2,1,,1,1,1,99,99,5,99,99
111TG02,1,1,,1,1,1,99,99,99,99,99
111TG03,1,1,0,1,1,1,99,99,99,99,99
111TG04,1,1,1,1,1,1,99,99,5,5,10
111TG05,1,1,1,1,1,1,5,5,99,8,8
111TG06,2,1,,1,1,1,99,99,99,99,99
111TG07,2,1,0,1,1,1,5,5,99,99,99
111TG08,1,1,0,1,1,1,5,5,5,8,99
111TG09,1,1,1,1,1,1,99,99,99,99,99
111TG10,2,1,,1,1,1,7,5,5,5,99
111TG11,1,1,1,1,1,1,5,5,5,8,99
111TG12,1,1,,1,1,1,99,99,99,99,99
111TG13,2,1,1,1,1,1,99,99,5,99,99
111TG14,2,1,0,1,1,1,99,99,99,99,99
111TG15,2,1,1,1,1,1,99,99,99,99,99
111TG16,2,1,,1,1,1,5,5,5,5,99
111TG17,1,1,0,1,1,1,5,5,99,99,8
111TG18,1,1,1,1,1,1,99,99,99,99,99
111TG19,1,1,,1,1,1,5,5,99,99,99
111ZH01,1,2,1,2,2,2,5,98,98,5,5
111ZH02,1,2,0,2,2,2,99,99,99,99,99
111ZH03,2,2,1,2,2,2,99,99,99,99,99
111ZH04,2,2,1,2,2,2,99,99,5,8,8
111ZH05,2,2,0,2,2,2,99,99,99,99,99
111ZH06,2,2,,2,2,2,5,5,5,5,8
111ZH07,2,2,0,2,2,2,99,99,5,5,8
111ZH08,1,2,1,2,2,2,5,5,5,8,8
111ZH09,2,2,0,2,2,2,99,99,99,99,99
111ZH10,2,2,1,2,2,2,99,99,99,99,99
111ZH11,1,2,0,2,2,2,99,99,99,99,99
111ZH12,1,2,0,2,2,2,5,5,5,8,8
111ZH13,2,2,1,2,2,2,99,99,5,99,99
